chr11	680075	680962	-
chr11	681090	684897	-
chr11	684964	686857	-
chr11	686998	687910	-
chr11	688050	688330	-
chr11	688058	688330	-
chr11	688209	688330	-
chr11	688461	691500	-
chr11	689814	691500	-
chr11	691599	692249	-
chr11	691599	692543	-
chr11	691599	693488	-
chr11	691599	694678	-
chr11	691599	694758	-
chr11	691599	706571	-
chr11	694476	706140	+
chr11	695823	698868	+
chr11	695847	698868	+
chr11	698000	706571	-
chr11	698889	700141	+
chr11	700213	703674	+
chr11	700236	700614	+
chr11	700708	702944	+
chr11	703147	703781	+
chr11	703147	703799	+
chr11	703147	704441	+
chr11	705455	706140	+
chr11	706289	706595	+
chr11	706289	706673	+
chr11	706289	706676	+
chr11	706289	708574	+
chr11	706289	709329	+
chr11	706802	709329	+
chr11	706814	709329	+
chr11	708644	709329	+
chr11	709024	726975	-
chr11	709452	709552	+
chr11	709609	710027	+
chr11	709609	710304	+
chr11	709609	710356	+
chr11	709609	710421	+
chr11	710487	720061	+
chr11	720224	720548	+
chr11	720224	720596	+
chr11	720747	720829	+
chr11	720910	721063	+
chr11	721188	721284	+
chr11	721207	721284	+
chr11	721353	721564	+
chr11	721692	721902	+
chr11	721692	722090	+
chr11	721692	722400	+
chr11	721992	722090	+
chr11	721992	722400	+
chr11	722166	722400	+
chr11	722550	722672	+
chr11	722806	723240	+
chr11	723354	724723	+
chr11	724830	725727	+
chr11	725848	726097	+
chr11	726171	726303	+
chr11	726485	726618	+
chr11	726752	726900	+
chr11	726752	727356	+
chr11	727055	727356	+
chr11	747579	752263	+
chr11	747579	755878	+
chr11	752474	755878	+
chr11	756003	758949	+
chr11	756003	759008	+
chr11	759058	760121	+
chr11	760254	763343	+
chr11	763520	763746	+
chr11	763941	764287	+
chr11	763945	764287	+
chr11	764434	764812	+
chr11	764447	764812	+
chr11	767369	771332	-
chr11	767374	770313	-
chr11	767374	771332	-
chr11	770399	770678	-
chr11	770399	770992	-
chr11	770399	771332	-
chr11	770904	770992	-
chr11	771105	771332	-
chr11	771213	771332	-
chr11	771427	772426	-
chr11	771468	772426	-
chr11	772522	773427	-
chr11	772522	773521	-
chr11	772522	774007	-
chr11	773630	774007	-
chr11	774114	775065	-
chr11	774114	777398	-
chr11	775143	776679	-
chr11	775143	777398	-
chr11	777696	778112	+
chr11	777696	783529	+
chr11	778219	783529	+
chr11	781751	781927	+
chr11	783672	784023	+
chr11	788566	790029	-
chr11	788659	790029	-
chr11	792069	792141	-
chr11	792218	792303	-
chr11	792459	792552	-
chr11	792728	792869	-
chr11	792989	793528	-
chr11	793620	794452	-
chr11	793620	794457	-
chr11	793620	794469	-
chr11	794514	794775	-
chr11	794589	794775	-
chr11	794902	794986	-
chr11	795165	795339	-
chr11	795165	795512	-
chr11	795165	796042	-
chr11	795165	798216	-
chr11	795170	795263	-
chr11	795170	795339	-
chr11	795170	795408	-
chr11	795170	795512	-
chr11	795170	796042	-
chr11	795170	796086	-
chr11	795170	796107	-
chr11	795170	796113	-
chr11	795170	796203	-
chr11	795170	797611	-
chr11	795170	797891	-
chr11	795170	798216	-
chr11	796368	798216	-
chr11	799475	801335	-
chr11	799566	799814	-
chr11	800015	800130	-
chr11	800245	800332	-
chr11	800245	800383	-
chr11	800452	800542	-
chr11	800667	800761	-
chr11	800913	800984	-
chr11	800913	801001	-
chr11	800913	801017	-
chr11	801121	801217	-
chr11	801366	801444	-
chr11	801625	801964	-
chr11	802091	802194	-
chr11	802377	802542	-
chr11	802397	802542	-
chr11	802598	802681	-
chr11	802855	803173	-
chr11	802892	803173	-
chr11	803588	804093	-
chr11	803648	804093	-
chr11	804464	805178	-
chr11	804464	809411	-
chr11	806096	809411	-
chr11	810040	810233	+
chr11	810049	811596	+
chr11	810322	811596	+
chr11	810358	811596	+
chr11	810498	811596	+
chr11	811646	812534	+
chr11	812634	812759	+
chr11	818959	819573	+
chr11	819906	821627	+
chr11	821861	821957	+
chr11	822024	822396	+
chr11	822607	823526	+
chr11	823588	823693	+
chr11	823856	823997	+
chr11	823864	824389	-
chr11	823864	830564	-
chr11	824131	824313	+
chr11	824437	824522	+
chr11	826267	828229	+
chr11	826267	828259	+
chr11	827319	828259	+
chr11	827460	828229	+
chr11	827460	828259	+
chr11	827712	828259	+
chr11	828260	828574	+
chr11	828773	828851	+
chr11	828964	829359	+
chr11	829184	829359	+
chr11	829541	829967	+
chr11	829541	829985	+
chr11	830133	830249	+
chr11	830338	830620	+
chr11	830699	832711	-
chr11	830714	830865	+
chr11	830714	831223	+
chr11	831033	831223	+
chr11	831296	831534	+
chr11	833023	834529	+
chr11	833027	833987	+
chr11	833027	834457	+
chr11	833027	834529	+
chr11	833027	836062	+
chr11	834068	834529	+
chr11	834592	835019	+
chr11	834592	836062	+
chr11	834746	836062	+
chr11	834804	836062	+
chr11	835140	836062	+
chr11	835325	836062	+
chr11	836154	836250	+
chr11	836443	836768	+
chr11	836443	837249	+
chr11	836844	837228	+
chr11	836844	837249	+
chr11	837355	837459	+
chr11	837606	840261	-
chr11	837613	837941	+
chr11	837619	837941	+
chr11	838029	838132	+
chr11	838368	838444	+
chr11	838368	839655	+
chr11	840481	842413	-
chr11	842916	847200	+
chr11	842916	850287	+
chr11	843051	847200	+
chr11	843670	847200	+
chr11	843730	847169	+
chr11	844187	847200	+
chr11	844187	850287	+
chr11	844588	847200	+
chr11	847301	850287	+
chr11	847301	862549	+
chr11	848934	850287	+
chr11	850368	862549	+
chr11	850368	864436	+
chr11	858692	859546	-
chr11	862330	862549	+
chr11	862742	864436	+
chr11	864353	864436	+
chr11	864512	865512	+
chr11	864512	865693	+
chr11	865615	865693	+
chr11	865826	865917	+
chr11	866002	866561	+
chr11	868672	869213	-
chr11	868672	869857	-
chr11	869346	869857	-
chr11	869957	870120	-
chr11	870164	870418	-
chr11	870490	883147	-
chr11	870500	883147	-
chr11	870500	883199	-
chr11	874911	883147	-
chr11	882516	883147	-
chr11	883304	884067	-
chr11	883304	893426	-
chr11	884170	893426	-
chr11	884170	899339	-
chr11	893474	902225	-
chr11	893520	899339	-
chr11	899402	900003	-
chr11	900111	900935	-
chr11	900981	902147	-
chr11	900981	902197	-
chr11	902331	902961	-
chr11	903112	903655	-
chr11	903112	903703	-
chr11	903112	904705	-
chr11	903754	904705	-
chr11	903779	904705	-
chr11	904860	908214	-
chr11	904860	908541	-
chr11	904860	910640	-
chr11	904860	910774	-
chr11	904860	914303	-
chr11	904860	914522	-
chr11	904860	914744	-
chr11	908297	908541	-
chr11	908646	910640	-
chr11	908646	910774	-
chr11	908646	914746	-
chr11	924938	959436	+
chr11	926001	972217	+
chr11	926089	956785	+
chr11	926089	959436	+
chr11	932778	959436	+
chr11	933598	959436	+
chr11	940895	959436	+
chr11	942395	959436	+
chr11	943315	959436	+
chr11	946964	959436	+
chr11	956983	959436	+
chr11	959506	970168	+
chr11	959506	993862	+
chr11	970312	972061	+
chr11	972256	977094	+
chr11	977225	981197	+
chr11	981300	984644	+
chr11	984754	985431	+
chr11	984754	985434	+
chr11	985583	986784	+
chr11	985583	1009799	+
chr11	986954	988551	+
chr11	988690	992502	+
chr11	992686	993283	+
chr11	993382	993753	+
chr11	993986	994071	+
chr11	994246	1000431	+
chr11	994246	1003721	+
chr11	996226	1000431	+
chr11	1000599	1003721	+
chr11	1001445	1003721	+
chr11	1003805	1006527	+
chr11	1006618	1008011	+
chr11	1006618	1008013	+
chr11	1008136	1009027	+
chr11	1008136	1009099	+
chr11	1009217	1009327	+
chr11	1009217	1009334	+
chr11	1009398	1009653	+
chr11	1009398	1009682	+
chr11	1009818	1010547	+
chr11	1013634	1013795	-
chr11	1013634	1013898	-
chr11	1013899	1015761	-
chr11	1014002	1015761	-
chr11	1018771	1019274	-
chr11	1019497	1020089	-
chr11	1020258	1020683	-
chr11	1020735	1021214	-
chr11	1021278	1023508	-
chr11	1023653	1023946	-
chr11	1024104	1024843	-
chr11	1025084	1025181	-
chr11	1025368	1025804	-
chr11	1025916	1025999	-
chr11	1026142	1026326	-
chr11	1026479	1026940	-
chr11	1027051	1027140	-
chr11	1027194	1027267	-
chr11	1027518	1027684	-
chr11	1027818	1027964	-
chr11	1028060	1028225	-
chr11	1028388	1028645	-
chr11	1028784	1028888	-
chr11	1028962	1029045	-
chr11	1029151	1029227	-
chr11	1029367	1029494	-
chr11	1029616	1030212	-
chr11	1030336	1030572	-
chr11	1030781	1030946	-
chr11	1031057	1031168	-
chr11	1031260	1031606	-
chr11	1031734	1031812	-
chr11	1032054	1033012	-
chr11	1033076	1036603	-
chr11	1049963	1051622	+
chr11	1051844	1054238	+
chr11	1054393	1055113	+
chr11	1074978	1075650	+
chr11	1075922	1077453	+
chr11	1077569	1077951	+
chr11	1078043	1078122	+
chr11	1078233	1078311	+
chr11	1078523	1081661	+
chr11	1081788	1082284	+
chr11	1082403	1082480	+
chr11	1082620	1082877	+
chr11	1082989	1083076	+
chr11	1083147	1083424	+
chr11	1083563	1083652	+
chr11	1083818	1084290	+
chr11	1084386	1084591	+
chr11	1084719	1085067	+
chr11	1085324	1085553	+
chr11	1085607	1085744	+
chr11	1085846	1086245	+
chr11	1086398	1086734	+
chr11	1086874	1087754	+
chr11	1087866	1087946	+
chr11	1088127	1088257	+
chr11	1088498	1089508	+
chr11	1089666	1089941	+
chr11	1090074	1090763	+
chr11	1090912	1092398	+
chr11	1092443	1092843	+
chr11	1093048	1093533	+
chr11	1093552	1094141	+
chr11	1100026	1100756	+
chr11	1100955	1101222	+
chr11	1101447	1101755	+
chr11	1101931	1102416	+
chr11	1102665	1103273	+
chr11	1103458	1103780	+
chr11	1104010	1104732	+
chr11	1104912	1105302	+
chr11	1105373	1105510	+
chr11	1105612	1105855	+
chr11	1105888	1107085	+
chr11	1107264	1107649	+
chr11	1107755	1108003	+
chr11	1108045	1108172	+
chr11	1108296	1108547	+
chr11	1108647	1109280	+
chr11	1109410	1109646	+
chr11	1109687	1109900	+
chr11	1110028	1110135	+
chr11	1158073	1160611	+
chr11	1160690	1161526	+
chr11	1161587	1161906	+
chr11	1162169	1162531	+
chr11	1162647	1162954	+
chr11	1163046	1163881	+
chr11	1163992	1164105	+
chr11	1164320	1164406	+
chr11	1164533	1165301	+
chr11	1165420	1165621	+
chr11	1165761	1167876	+
chr11	1167988	1168482	+
chr11	1168553	1168641	+
chr11	1168780	1168861	+
chr11	1169027	1172428	+
chr11	1172524	1174495	+
chr11	1174623	1174881	+
chr11	1175138	1175217	+
chr11	1175271	1176150	+
chr11	1176252	1176513	+
chr11	1176666	1176927	+
chr11	1177067	1177230	+
chr11	1177345	1177453	+
chr11	1177634	1178443	+
chr11	1178684	1179091	+
chr11	1179249	1180021	+
chr11	1180151	1180353	+
chr11	1180517	1181138	+
chr11	1181183	1181270	+
chr11	1181460	1182154	+
chr11	1192526	1192782	+
chr11	1192983	1193484	+
chr11	1193660	1194109	+
chr11	1194361	1194486	+
chr11	1194671	1195011	+
chr11	1195280	1195875	+
chr11	1196055	1196387	+
chr11	1196476	1196616	+
chr11	1196721	1196876	+
chr11	1196909	1197467	+
chr11	1197640	1197902	+
chr11	1198005	1198267	+
chr11	1198306	1198873	+
chr11	1198997	1199086	+
chr11	1199186	1199370	+
chr11	1199491	1199694	+
chr11	1199765	1199854	+
chr11	1199970	1200437	+
chr11	1219189	1219989	+
chr11	1223194	1225680	+
chr11	1225738	1226204	+
chr11	1226277	1226614	+
chr11	1226877	1227030	+
chr11	1227146	1227307	+
chr11	1227399	1227674	+
chr11	1227782	1228563	+
chr11	1228766	1229169	+
chr11	1229296	1229689	+
chr11	1229808	1230004	+
chr11	1230144	1230489	+
chr11	1230601	1230935	+
chr11	1231006	1231422	+
chr11	1231561	1231995	+
chr11	1232161	1232449	+
chr11	1232545	1232643	+
chr11	1232771	1233012	+
chr11	1233269	1233792	+
chr11	1233849	1234204	+
chr11	1234306	1234528	+
chr11	1234681	1235084	+
chr11	1235224	1235302	+
chr11	1235414	1236385	+
chr11	1236563	1236924	+
chr11	1237165	1238870	+
chr11	1239028	1239437	+
chr11	1239567	1239798	+
chr11	1239944	1240044	+
chr11	1240089	1240177	+
chr11	1240376	1240850	+
chr11	1242639	1249620	-
chr11	1251744	1252342	+
chr11	1252525	1252808	+
chr11	1252981	1254091	+
chr11	1254352	1254693	+
chr11	1254881	1255040	+
chr11	1255267	1255382	+
chr11	1255559	1256155	+
chr11	1256226	1256670	+
chr11	1256772	1257239	+
chr11	1257272	1257529	+
chr11	1257711	1258098	+
chr11	1258204	1258329	+
chr11	1258368	1258941	+
chr11	1259062	1259755	+
chr11	1259843	1259962	+
chr11	1259843	1262017	+
chr11	1260086	1260350	+
chr11	1260394	1260625	+
chr11	1260729	1261388	+
chr11	1277254	1283282	-
chr11	1277254	1286001	-
chr11	1277254	1295644	-
chr11	1283598	1286001	-
chr11	1286093	1288623	-
chr11	1288777	1290226	-
chr11	1288777	1295644	-
chr11	1290410	1291825	-
chr11	1290410	1295644	-
chr11	1290410	1309465	-
chr11	1291194	1295644	-
chr11	1295732	1309486	-
chr11	1295795	1302583	-
chr11	1295795	1305822	-
chr11	1295795	1309465	-
chr11	1298565	1309465	-
chr11	1336241	1336504	-
chr11	1336630	1336901	-
chr11	1350763	1360714	+
chr11	1360809	1362677	+
chr11	1362848	1362953	+
chr11	1363018	1363560	+
chr11	1390376	1436039	+
chr11	1409632	1436039	+
chr11	1409860	1436039	+
chr11	1410907	1436039	+
chr11	1411634	1436039	+
chr11	1436135	1438305	+
chr11	1438392	1440787	+
chr11	1440929	1442489	+
chr11	1442607	1443105	+
chr11	1443140	1443334	+
chr11	1443404	1443488	+
chr11	1443636	1444970	+
chr11	1443636	1445293	+
chr11	1445003	1445293	+
chr11	1445459	1445570	+
chr11	1445669	1445756	+
chr11	1445908	1447797	+
chr11	1445908	1449775	+
chr11	1447864	1449775	+
chr11	1449837	1450586	+
chr11	1450795	1451370	+
chr11	1451420	1454484	+
chr11	1454609	1456347	+
chr11	1456529	1456597	+
chr11	1456688	1456954	+
chr11	1456688	1459191	+
chr11	1457050	1459191	+
chr11	1457050	1460969	+
chr11	1459237	1460969	+
chr11	1459240	1460499	+
chr11	1459240	1460547	+
chr11	1459240	1460969	+
chr11	1464674	1465292	-
chr11	1470489	1471294	-
chr11	1471420	1480392	-
chr11	1480487	1480724	-
chr11	1480886	1481219	-
chr11	1480886	1486446	-
